"NFT ID","Issuer","Taxon","Serial","Name","URI","CID","Owner","Schema","Description","Image","Image CID","External_link","Video","Video CID","Attribute Background","Attribute Body","Attribute Clothing","Attribute Mouth","Attribute Eyebrows","Attribute Eyes","Attribute Head","Attribute Accessory"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEF9978699049438DE","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822750","Let's Effing Go! #2003","https://lfgo.b-cdn.net/LFGO/2003/2003_33.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/2003/2003_33.png","","https://letseffinggo.com","","","Shattered Dreams","Straight Wood","Hoodie GO Punk","Determined","Questioning","Hypno","Egg Head","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BECBCBD897049438DC","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822748","Let's Effing Go! #2003","https://lfgo.b-cdn.net/LFGO/2003/2003_32.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/2003/2003_32.png","","https://letseffinggo.com","","","Colorsplosion","Straight Wood","Hoodie GO Punk","Determined","None","Wavy","Short Swept Blonde","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE9E003A95049438DA","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822746","Let's Effing Go! #2003","https://lfgo.b-cdn.net/LFGO/2003/2003_31.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/2003/2003_31.png","","https://letseffinggo.com","","","Colorsplosion","Straight Wood","Hoodie GO Punk","Determined","Evil Clown","Wavy","Short Swept Blonde","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE871A6D94049438D9","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822745","Let's Effing Go! #1320","https://lfgo.b-cdn.net/LFGO/1320/1320_29.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1320/1320_29.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1320/1320_29.mp4","","Moving Pink Clouds","Straight Diamond","Chucky Overalls","Casper","None","Trance","Crown","Cross Body Bag"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE70349C93049438D8","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822744","Let's Effing Go! #1320","https://lfgo.b-cdn.net/LFGO/1320/1320_28.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1320/1320_28.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1320/1320_28.mp4","","Moving Pink Clouds","Straight Diamond","Chucky Overalls","Casper","Evil Clown","Trance","Crown","Cross Body Bag"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE4268FE91049438D6","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822742","Let's Effing Go! #1320","https://lfgo.b-cdn.net/LFGO/1320/1320_27.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1320/1320_27.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1320/1320_27.mp4","","Moving Pink Clouds","Straight Diamond","Chucky Overalls","Casper","Evil Clown","Trance","Crown","Cross Body Bag"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE2B832190049438D5","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822741","Let's Effing Go! #659","https://lfgo.b-cdn.net/LFGO/659/659_9.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/659/659_9.png","","https://letseffinggo.com","","","Orange Grave","Straight Gold","Scarf","Monster","Ghost","Laser","Charizard Onesie","Devil Pitchfork"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE149D508F049438D4","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822740","Let's Effing Go! #1320","https://lfgo.b-cdn.net/LFGO/1320/1320_26.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1320/1320_26.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1320/1320_26.mp4","","Moving Pink Clouds","Straight Diamond","Chucky Overalls","Casper","Evil Clown","Trance","Crown","Cross Body Bag"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEFDB7838E049438D3","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822739","Let's Effing Go! #675","https://lfgo.b-cdn.net/LFGO/675/675_0.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/675/675_0.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/675/675_0.mp4","","Shattered Dreams","Straight Gold","Letterman Pink","Determined","Questioning","Hypno","Egg Head","Lightsaber Red"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE5D6EC887049438CC","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822732","Let's Effing Go! #1635","https://lfgo.b-cdn.net/LFGO/1635/1635_0.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 1","https://lfgo.b-cdn.net/LFGO/1635/1635_0.png","","https://letseffinggo.com","","","Pastel Green","Straight Medium","Reaper Robe","Moustache Iridescent","Furious","Heartbreaks","Sombrero","Headphones"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE4688FB86049438CB","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822731","Let's Effing Go! #1735","https://lfgo.b-cdn.net/LFGO/1735/1735_4.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 1","https://lfgo.b-cdn.net/LFGO/1735/1735_4.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1735/1735_4.mp4","","Paintsplosion","Straight Dark","Chicken Suit","Cheeky","Questioning","Hypno","TV Static","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE18BD5D84049438C9","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822729","Let's Effing Go! #1735","https://lfgo.b-cdn.net/LFGO/1735/1735_3.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 3","https://lfgo.b-cdn.net/LFGO/1735/1735_3.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1735/1735_3.mp4","","Pastel Green","Straight Dark","Chicken Suit","Cheeky","Questioning","Hypno","TV Static","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEA64040BF049438C4","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822724","Let's Effing Go! #1735","https://lfgo.b-cdn.net/LFGO/1735/1735_2.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1735/1735_2.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1735/1735_2.mp4","","Pastel Green","Straight Dark","Chicken Suit","Cheeky","Questioning","Pop Eyes","TV Static","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE8F5A73BE049438C3","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822723","Let's Effing Go! #1736","https://lfgo.b-cdn.net/LFGO/1736/1736_2.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1736/1736_2.png","","https://letseffinggo.com","","","Paintsplosion","Straight Light","Red Zip","Assured","Interested","Hypno","Mushroom","Bible"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE7874A2BD049438C2","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822722","Let's Effing Go! #1898","https://lfgo.b-cdn.net/LFGO/1898/1898_3.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1898/1898_3.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1898/1898_3.mp4","","Irridescent","Straight Dark","Chicken Suit","Irridescent","Surprised","Jutan Spectacles","Prince of Peace","Halo Shine"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE618ED5BC049438C1","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822721","Let's Effing Go! #1905","https://lfgo.b-cdn.net/LFGO/1905/1905_4.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1905/1905_4.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1905/1905_4.mp4","","Gradient Bright","Straight Wood","Sailor","Stubble","Hmm","Flower","TV Glitch","Fried Chicken"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE4AA904BB049438C0","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822720","Let's Effing Go! #1898","https://lfgo.b-cdn.net/LFGO/1898/1898_2.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1898/1898_2.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1898/1898_2.mp4","","Irridescent","Straight Dark","Chicken Suit","Irridescent","Hmm","Jutan Spectacles","Prince of Peace","Halo Shine"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE33C337BA049438BF","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822719","Let's Effing Go! #1905","https://lfgo.b-cdn.net/LFGO/1905/1905_3.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1905/1905_3.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1905/1905_3.mp4","","Gradient Bright","Straight Wood","Sailor","Stubble","Surprised","Flower","TV Glitch","Fried Chicken"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE1CDD66B9049438BE","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822718","Let's Effing Go! #1905","https://lfgo.b-cdn.net/LFGO/1905/1905_3.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1905/1905_3.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1905/1905_3.mp4","","Gradient Bright","Straight Wood","Sailor","Stubble","Surprised","Flower","TV Glitch","Fried Chicken"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE05F789B8049438BD","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822717","Let's Effing Go! #1905","https://lfgo.b-cdn.net/LFGO/1905/1905_3.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1905/1905_3.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1905/1905_3.mp4","","Gradient Bright","Straight Wood","Sailor","Stubble","Surprised","Flower","TV Glitch","Fried Chicken"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEEF11B8B7049438BC","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822716","Let's Effing Go! #1905","https://lfgo.b-cdn.net/LFGO/1905/1905_3.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1905/1905_3.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1905/1905_3.mp4","","Gradient Bright","Straight Wood","Sailor","Stubble","Surprised","Flower","TV Glitch","Fried Chicken"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BED82BEBB6049438BB","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822715","Let's Effing Go! #1905","https://lfgo.b-cdn.net/LFGO/1905/1905_3.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1905/1905_3.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1905/1905_3.mp4","","Gradient Bright","Straight Wood","Sailor","Stubble","Surprised","Flower","TV Glitch","Fried Chicken"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEC1461AB5049438BA","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822714","Let's Effing Go! #1735","https://lfgo.b-cdn.net/LFGO/1735/1735_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1735/1735_1.png","","https://letseffinggo.com","","","Pastel Green","Straight Dark","Chicken Suit","Cheeky","Questioning","Pop Eyes","Mushroom","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEAA604DB4049438B9","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822713","Let's Effing Go! #1735","https://lfgo.b-cdn.net/LFGO/1735/1735_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1735/1735_1.png","","https://letseffinggo.com","","","Pastel Green","Straight Dark","Chicken Suit","Cheeky","Questioning","Pop Eyes","Mushroom","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE937A7CB3049438B8","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822712","Let's Effing Go! #1735","https://lfgo.b-cdn.net/LFGO/1735/1735_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1735/1735_1.png","","https://letseffinggo.com","","","Pastel Green","Straight Dark","Chicken Suit","Cheeky","Questioning","Pop Eyes","Mushroom","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE7C94AFB2049438B7","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822711","Let's Effing Go! #1735","https://lfgo.b-cdn.net/LFGO/1735/1735_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1735/1735_1.png","","https://letseffinggo.com","","","Pastel Green","Straight Dark","Chicken Suit","Cheeky","Questioning","Pop Eyes","Mushroom","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE65AEDEB1049438B6","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822710","Let's Effing Go! #1735","https://lfgo.b-cdn.net/LFGO/1735/1735_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1735/1735_1.png","","https://letseffinggo.com","","","Pastel Green","Straight Dark","Chicken Suit","Cheeky","Questioning","Pop Eyes","Mushroom","None"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE4EC901B0049438B5","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822709","Let's Effing Go! #1736","https://lfgo.b-cdn.net/LFGO/1736/1736_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1736/1736_1.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1736/1736_1.mp4","","Paintsplosion","Straight Light","Red Zip","Assured","Interested","Hypno","TV Static","Bible"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE37E330AF049438B4","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822708","Let's Effing Go! #1736","https://lfgo.b-cdn.net/LFGO/1736/1736_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1736/1736_1.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1736/1736_1.mp4","","Paintsplosion","Straight Light","Red Zip","Assured","Interested","Hypno","TV Static","Bible"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE20FD63AE049438B3","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822707","Let's Effing Go! #1736","https://lfgo.b-cdn.net/LFGO/1736/1736_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1736/1736_1.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1736/1736_1.mp4","","Paintsplosion","Straight Light","Red Zip","Assured","Interested","Hypno","TV Static","Bible"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE0A1792AD049438B2","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822706","Let's Effing Go! #1736","https://lfgo.b-cdn.net/LFGO/1736/1736_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1736/1736_1.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1736/1736_1.mp4","","Paintsplosion","Straight Light","Red Zip","Assured","Interested","Hypno","TV Static","Bible"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEF331C5AC049438B1","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822705","Let's Effing Go! #1736","https://lfgo.b-cdn.net/LFGO/1736/1736_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1736/1736_1.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1736/1736_1.mp4","","Paintsplosion","Straight Light","Red Zip","Assured","Interested","Hypno","TV Static","Bible"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEDC4BF4AB049438B0","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822704","Let's Effing Go! #1898","https://lfgo.b-cdn.net/LFGO/1898/1898_1.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1898/1898_1.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1898/1898_1.mp4","","Irridescent","Straight Dark","Chicken Suit","Irridescent","Hmm","Flower","Prince of Peace","Halo Shine"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEC56627AA049438AF","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822703","Let's Effing Go! #1905","https://lfgo.b-cdn.net/LFGO/1905/1905_2.json","","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","https://lfgo.b-cdn.net/LFGO/1905/1905_2.png","","https://letseffinggo.com","https://lfgo.b-cdn.net/LFGO/1905/1905_2.mp4","","Gradient Bright","Straight Wood","Sailor","Stubble","Surprised","Jutan Spectacles","TV Glitch","Fried Chicken"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE69CEDBA6049438AB","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822699","Let's Effing Go! #1320","ipfs://bafkreihyykh2t7uvmoxn2uqbsfuw3gk262zmqv3s6zvpie6aheq2fr5cb4","bafkreihyykh2t7uvmoxn2uqbsfuw3gk262zmqv3s6zvpie6aheq2fr5cb4","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","ipfs://bafybeifmbefudgju6cfgxmsek5erszicjxwm4xdpb56oohadx5e7nibruu","bafybeifmbefudgju6cfgxmsek5erszicjxwm4xdpb56oohadx5e7nibruu","https://letseffinggo.com","ipfs://bafybeiglxc5vqzuyd4ogocgcumoavispxjhbkd7juv4bj7majz2oac4utm","bafybeiglxc5vqzuyd4ogocgcumoavispxjhbkd7juv4bj7majz2oac4utm","Moving Pink Clouds","Straight Diamond","Chucky Overalls","Casper","Evil Clown","Trance","Crown","Lightsaber Red"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE52E90AA5049438AA","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822698","Let's Effing Go! #1320","ipfs://bafkreiffc2haewhnvjamyhl36pbys7y7mshxmiwpsytflgodfdguuvlcpi","bafkreiffc2haewhnvjamyhl36pbys7y7mshxmiwpsytflgodfdguuvlcpi","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","ipfs://bafybeihwzevpfqtyvjdv2pip3s7dk3d2nvqtbrdt2mwydmpek7npwqvtsu","bafybeihwzevpfqtyvjdv2pip3s7dk3d2nvqtbrdt2mwydmpek7npwqvtsu","https://letseffinggo.com","ipfs://bafybeih5ejyekoihdc3schm7kdvlrhhowbu6dcfcstu3eogi26ldd4fcgm","bafybeih5ejyekoihdc3schm7kdvlrhhowbu6dcfcstu3eogi26ldd4fcgm","Moving Pink Clouds","Straight Diamond","Chucky Overalls","Casper","Evil Clown","Trance","Crown","Lightsaber Red"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE251D6CA3049438A8","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822696","Let's Effing Go! #2538","ipfs://bafkreif47m2gsi5vkebbg2zisycx5b2mepfifagqmd4zfj5rgrwrmhopz4","bafkreif47m2gsi5vkebbg2zisycx5b2mepfifagqmd4zfj5rgrwrmhopz4","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","ipfs://bafybeiamnnssndx5pozidfrjaqf6pdcxfysfvbsygpmpnd34jjuktorroi","bafybeiamnnssndx5pozidfrjaqf6pdcxfysfvbsygpmpnd34jjuktorroi","https://letseffinggo.com","ipfs://bafybeihoa5phgfrhiylknii5y32y26ftpyoji5ryzshltgxjhrp2oya67m","bafybeihoa5phgfrhiylknii5y32y26ftpyoji5ryzshltgxjhrp2oya67m","Glitch","Straight White","Badass Leather","Assured","Surprised","Standard","Mang","Halo"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE0E379FA2049438A7","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822695","Let's Effing Go! #1320","ipfs://bafkreib5oibpoyum6vxtmyj5fqvwz2o6f3lgulcmbjylkqndqwcanw2amu","bafkreib5oibpoyum6vxtmyj5fqvwz2o6f3lgulcmbjylkqndqwcanw2amu","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","ipfs://bafybeiedo5stmyk4imso44kr5gdg6itbs3iws5rtrjldlnsh3ldbh7hc4m","bafybeiedo5stmyk4imso44kr5gdg6itbs3iws5rtrjldlnsh3ldbh7hc4m","https://letseffinggo.com","ipfs://bafybeictru64n5thxdlas52nsfb6z66tluaztjlcwxet2ahl3g5mkq5c3i","bafybeictru64n5thxdlas52nsfb6z66tluaztjlcwxet2ahl3g5mkq5c3i","Claw Gold","Straight Diamond","Chucky Overalls","Casper","Evil Clown","Trance","Crown","Lightsaber Red"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEB2A053DE049438A3","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822691","Let's Effing Go! #599","ipfs://bafkreibswzci6adhmntylbasva7zyglqtf5j5fbxiesrirgddffod4dgxm","bafkreibswzci6adhmntylbasva7zyglqtf5j5fbxiesrirgddffod4dgxm","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","ipfs://bafybeig3ojv23rwzddyt2mp2iqzorwhhmgvr5o6q4r33hsshcss4bbmfia","bafybeig3ojv23rwzddyt2mp2iqzorwhhmgvr5o6q4r33hsshcss4bbmfia","https://letseffinggo.com","ipfs://bafybeihva4d2pet2ghqb25w77kuxdglrzxh2pbv6mvdz4uc2gwm7qjhfra","bafybeihva4d2pet2ghqb25w77kuxdglrzxh2pbv6mvdz4uc2gwm7qjhfra","Claw Gold","Straight Irridescent","Kong Suit","Rainbow Puke","Evil Clown","Sugar","Shiny Shark","Cocktail Blue"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE84D4B5DC049438A1","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822689","Let's Effing Go! #599","ipfs://bafkreifslej6fgl46m3t36zfn6xholjvnyk4eo4b5f5brf6nr2dgvhg3ka","bafkreifslej6fgl46m3t36zfn6xholjvnyk4eo4b5f5brf6nr2dgvhg3ka","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","ipfs://bafybeibrudfxrcnbag47z7grwxgch4ty35vitfftodulytcutjlw73o4eq","bafybeibrudfxrcnbag47z7grwxgch4ty35vitfftodulytcutjlw73o4eq","https://letseffinggo.com","ipfs://bafybeihwikqgrokvvcrouqkxoig4pnh3wnxuaier5o7xv7so2cwxoxyiwa","bafybeihwikqgrokvvcrouqkxoig4pnh3wnxuaier5o7xv7so2cwxoxyiwa","Claw Gold","Straight Irridescent","Kong Suit","Lopsided Grin","Evil Clown","Sugar","Shiny Shark","Sword"
"00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE570917DA0494389F","rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ","1760","76822687","Let's Effing Go! #599","ipfs://bafkreiai4l7bgiohvsuv5tbcty5d6ivode4tptwa26vwea7fy2mzcmapoe","bafkreiai4l7bgiohvsuv5tbcty5d6ivode4tptwa26vwea7fy2mzcmapoe","","ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU","Season 2","ipfs://bafkreia2honhidsyluc2ydmxqxtbbdajcgg3ewygccbbknzkottigg4afi","bafkreia2honhidsyluc2ydmxqxtbbdajcgg3ewygccbbknzkottigg4afi","https://letseffinggo.com","","","Pastel Aqua","Straight Irridescent","Swashbuckler","Lopsided Grin","Evil Clown","Sugar","Shiny Shark","Sword"
